end,start,task_id,text,video_id
195.7,170.35,59684,sand shelve,FyT1KDR7sFs
204.59,195.89,59684,cut shelve,FyT1KDR7sFs
242.13,205.53,59684,assemble shelve,FyT1KDR7sFs
248.38,243.48,59684,sand shelve,FyT1KDR7sFs
259.44,248.64,59684,paint shelve,FyT1KDR7sFs
327.65,265.59,59684,attach shelve,FyT1KDR7sFs
88.88,44.82,59684,cut shelve,jidGn8sNzLw
122.68,89.32,59684,assemble shelve,jidGn8sNzLw
137.38,125.01,59684,sand shelve,jidGn8sNzLw
155.66,138.99,59684,paint shelve,jidGn8sNzLw
162.64,160.38,59684,cut shelve,jidGn8sNzLw
236.25,191.62,59684,attach shelve,jidGn8sNzLw
29.52,10.91,71781,stir,Fsosc3B0Agw
33.15,31.19,71781,add taco,Fsosc3B0Agw
44.67,34.99,71781,stir,Fsosc3B0Agw
119.67,114.96,71781,add meat,Fsosc3B0Agw
124.21,122.94,71781,add lettuce,Fsosc3B0Agw
132.76,131.5,71781,add tomato,Fsosc3B0Agw
169.37,156.64,71781,add cheese,Fsosc3B0Agw
39.2,37.05,71781,add lettuce,QrMR8Rbpqjc
48.73,47.21,71781,add tomato,QrMR8Rbpqjc
60.61,51.76,71781,stir,QrMR8Rbpqjc
137.62,129.24,71781,add tortilla,QrMR8Rbpqjc
144.73,137.71,71781,stir,QrMR8Rbpqjc
124.59,121.58,71781,add tortilla,k5alqWUASM8
54.04,52.44,71781,add meat,uNYHMuQae2U
61.43,60.13,71781,add tomato,uNYHMuQae2U
63.4,62.4,71781,add lettuce,uNYHMuQae2U
66.64,65.64,71781,add cheese,uNYHMuQae2U
26.69,25.5,71781,stir,upqBZTmc-0A
27.78,26.78,71781,add cheese,upqBZTmc-0A
38.93,32.73,71781,add tomato,upqBZTmc-0A
55.78,53.78,71781,add meat,upqBZTmc-0A
59.41,55.91,71781,stir,upqBZTmc-0A
61.5,59.7,71781,add meat,upqBZTmc-0A
66.14,63.64,71781,stir,upqBZTmc-0A
75.05,66.85,71781,add cheese,upqBZTmc-0A
85.7,67.34,71781,stir,upqBZTmc-0A
108.91,101.91,71781,add tortilla,upqBZTmc-0A
115.92,110.92,71781,stir,upqBZTmc-0A
44.59,35.99,71781,add taco,JDIuW3wXK7Y
67.88,61.58,71781,stir,JDIuW3wXK7Y
88.33,83.33,71781,add tortilla,JDIuW3wXK7Y
101.56,88.46,71781,add cheese,JDIuW3wXK7Y
107.37,102.37,71781,add meat,JDIuW3wXK7Y
111.71,107.41,71781,add cheese,JDIuW3wXK7Y
142.78,134.38,71781,add lettuce,JDIuW3wXK7Y
161.65,157.35,71781,add lettuce,JDIuW3wXK7Y
165.45,161.75,71781,add onion,JDIuW3wXK7Y
169.29,165.49,71781,add tomato,JDIuW3wXK7Y
253.52,253.12,71781,add meat,EA-DV0pzkWU
253.81,253.41,71781,add tomato,EA-DV0pzkWU
254.96,253.76,71781,add lettuce,EA-DV0pzkWU
69.23,64.71,71781,add meat,1VDvvF6pE54
90.67,86.38,71781,add taco,1VDvvF6pE54
93.42,91.02,71781,stir,1VDvvF6pE54
100.29,93.94,71781,add meat,1VDvvF6pE54
105.96,100.26,71781,stir,1VDvvF6pE54
160.76,152.42,71781,add cheese,1VDvvF6pE54
180.6,170.25,71781,add lettuce,1VDvvF6pE54
34.5,27.8,71781,add taco,H4EWKvp85nA
94.34,77.34,71781,add lettuce,ZMUdhVj4rVk
275.03,262.03,71781,add onion,ZMUdhVj4rVk
105.63,80.72,71781,add meat,J6ZYt9Jv84s
307.56,229.74,71781,stir,J6ZYt9Jv84s
313.23,307.38,71781,add taco,J6ZYt9Jv84s
321.25,314.93,71781,add tomato,J6ZYt9Jv84s
409.19,403.16,71781,add cheese,J6ZYt9Jv84s
417.25,411.2,71781,add lettuce,J6ZYt9Jv84s
186.8,155.6,71781,add tortilla,VS4zWF9hQpQ
206.97,201.67,71781,add meat,VS4zWF9hQpQ
216.93,214.73,71781,add tomato,VS4zWF9hQpQ
221.65,219.65,71781,add onion,VS4zWF9hQpQ
256.28,234.04,71781,stir,VS4zWF9hQpQ
252.79,248.39,71781,add cheese,VS4zWF9hQpQ
41.15,38.95,71781,add meat,gx1zrdD27eE
43.03,41.23,71781,add cheese,gx1zrdD27eE
50.29,48.79,71781,add onion,gx1zrdD27eE
52.47,50.77,71781,add tomato,gx1zrdD27eE
55.1,53.6,71781,add lettuce,gx1zrdD27eE
58.81,56.11,71781,add tortilla,gx1zrdD27eE
66.06,63.06,71781,add meat,gx1zrdD27eE
84.25,81.58,71781,stir,gx1zrdD27eE
102.35,101.35,71781,add tomato,gx1zrdD27eE
41.23,29.76,71781,stir,HGjG6MBKusQ
103.63,95.57,71781,add cheese,HGjG6MBKusQ
131.5,119.02,71781,stir,HGjG6MBKusQ
198.57,189.01,71781,add meat,HGjG6MBKusQ
238.74,205.04,71781,add tortilla,HGjG6MBKusQ
264.3,247.42,71781,stir,HGjG6MBKusQ
37.29,35.25,71781,add meat,YScbuEQVJL8
64.02,48.28,71781,stir,YScbuEQVJL8
132.92,115.64,71781,stir,YScbuEQVJL8
167.34,166.01,71781,add lettuce,YScbuEQVJL8
177.14,168.61,71781,add tomato,YScbuEQVJL8
238.35,223.9,71781,add tortilla,YScbuEQVJL8
252.76,246.03,71781,add cheese,YScbuEQVJL8
273.04,260.84,71781,stir,YScbuEQVJL8
301.85,285.07,71781,add meat,YScbuEQVJL8
321.36,304.9,71781,stir,YScbuEQVJL8
162.22,155.8,71781,add lettuce,OcnIj8r-T1k
217.57,213.47,71781,add tomato,OcnIj8r-T1k
241.89,238.69,71781,add meat,OcnIj8r-T1k
317.21,256.78,71781,stir,OcnIj8r-T1k
436.66,378.73,71781,stir,OcnIj8r-T1k
514.06,509.06,71781,add meat,OcnIj8r-T1k
53.18,52.02,71781,add meat,3hXSlsPRaLE
81.85,57.66,71781,stir,3hXSlsPRaLE
110.71,91.9,71781,stir,3hXSlsPRaLE
137.14,118.71,71781,stir,3hXSlsPRaLE
142.91,139.58,71781,add tomato,3hXSlsPRaLE
161.52,144.63,71781,stir,3hXSlsPRaLE
198.88,187.48,71781,add meat,3hXSlsPRaLE
207.38,204.03,71781,add cheese,3hXSlsPRaLE
227.37,220.28,71781,add meat,3hXSlsPRaLE
249.95,243.69,71781,add onion,3hXSlsPRaLE
254.96,252.19,71781,add cheese,3hXSlsPRaLE
272.82,258.36,71781,add meat,3hXSlsPRaLE
301.97,296.06,71781,add onion,3hXSlsPRaLE
308.25,303.76,71781,add cheese,3hXSlsPRaLE
336.38,327.63,71781,add lettuce,3hXSlsPRaLE
358.17,354.04,71781,add onion,3hXSlsPRaLE
86.17,83.96,76400,pour milk,wLOiCszJr5I
97.53,93.21,76400,whisk mixture,wLOiCszJr5I
99.92,97.65,76400,put bread in pan,wLOiCszJr5I
108.75,103.0,76400,flip bread,wLOiCszJr5I
111.36,110.26,76400,melt butter,wLOiCszJr5I
115.07,113.86,76400,put bread in pan,wLOiCszJr5I
124.69,117.37,76400,flip bread,wLOiCszJr5I
148.03,130.56,76400,top toast,wLOiCszJr5I
56.63,53.86,76400,pour milk,RKAEa59CZo4
31.85,27.35,76400,pour egg,1rRgCcZxjUI
35.67,33.07,76400,add vanilla extract,1rRgCcZxjUI
59.85,45.15,76400,whisk mixture,1rRgCcZxjUI
79.07,68.87,76400,whisk mixture,1rRgCcZxjUI
84.03,79.43,76400,pour milk,1rRgCcZxjUI
101.23,85.11,76400,whisk mixture,1rRgCcZxjUI
120.66,118.19,76400,melt butter,1rRgCcZxjUI
145.53,142.83,76400,dip bread in mixture,1rRgCcZxjUI
154.32,151.12,76400,put bread in pan,1rRgCcZxjUI
169.4,165.5,76400,flip bread,1rRgCcZxjUI
176.89,174.26,76400,flip bread,1rRgCcZxjUI
190.71,184.11,76400,remove bread from pan,1rRgCcZxjUI
195.18,193.18,76400,melt butter,1rRgCcZxjUI
196.58,196.18,76400,put bread in pan,1rRgCcZxjUI
199.82,199.02,76400,flip bread,1rRgCcZxjUI
206.11,202.91,76400,top toast,1rRgCcZxjUI
44.39,27.59,76400,pour egg,3zv8EjVGTPs
49.81,46.71,76400,pour milk,3zv8EjVGTPs
75.1,52.6,76400,whisk mixture,3zv8EjVGTPs
132.63,76.73,76400,dip bread in mixture,3zv8EjVGTPs
178.52,171.52,76400,put bread in pan,3zv8EjVGTPs
226.6,219.6,76400,flip bread,3zv8EjVGTPs
245.0,238.0,76400,remove bread from pan,3zv8EjVGTPs
316.87,279.87,76400,top toast,3zv8EjVGTPs
79.34,76.44,76400,pour milk,dY1ozgoVRqk
83.56,80.46,76400,whisk mixture,dY1ozgoVRqk
91.39,86.39,76400,melt butter,dY1ozgoVRqk
103.86,98.86,76400,dip bread in mixture,dY1ozgoVRqk
108.93,105.93,76400,put bread in pan,dY1ozgoVRqk
114.02,110.82,76400,flip bread,dY1ozgoVRqk
117.87,114.87,76400,remove bread from pan,dY1ozgoVRqk
178.92,151.92,76400,top toast,dY1ozgoVRqk
65.18,62.58,76400,pour milk,a8JKu4Pqe4E
68.11,65.31,76400,pour egg,a8JKu4Pqe4E
72.9,70.8,76400,add vanilla extract,a8JKu4Pqe4E
92.46,89.66,76400,whisk mixture,a8JKu4Pqe4E
103.75,98.75,76400,melt butter,a8JKu4Pqe4E
128.35,122.75,76400,dip bread in mixture,a8JKu4Pqe4E
131.61,128.51,76400,put bread in pan,a8JKu4Pqe4E
138.54,132.14,76400,flip bread,a8JKu4Pqe4E
157.84,141.44,76400,top toast,a8JKu4Pqe4E
35.46,30.46,76400,pour egg,zfck95sWfPw
62.18,36.58,76400,whisk mixture,zfck95sWfPw
93.22,69.49,76400,dip bread in mixture,zfck95sWfPw
112.21,106.71,76400,melt butter,zfck95sWfPw
150.3,142.02,76400,flip bread,zfck95sWfPw
159.58,156.38,76400,remove bread from pan,zfck95sWfPw
161.92,160.12,76400,melt butter,zfck95sWfPw
170.02,167.02,76400,put bread in pan,zfck95sWfPw
181.51,174.91,76400,melt butter,zfck95sWfPw
195.32,192.32,76400,remove bread from pan,zfck95sWfPw
218.35,208.25,76400,top toast,zfck95sWfPw
15.47,12.47,76400,dip bread in mixture,trEWCgSF9ow
25.82,24.82,76400,put bread in pan,trEWCgSF9ow
29.04,25.64,76400,flip bread,trEWCgSF9ow
32.63,31.43,76400,melt butter,trEWCgSF9ow
39.82,39.02,76400,remove bread from pan,trEWCgSF9ow
42.49,39.99,76400,top toast,trEWCgSF9ow
42.35,37.35,76400,pour egg,24tQQiYdpCI
50.97,44.6,76400,pour milk,24tQQiYdpCI
71.38,52.78,76400,whisk mixture,24tQQiYdpCI
78.75,63.75,76400,melt butter,24tQQiYdpCI
88.52,79.42,76400,dip bread in mixture,24tQQiYdpCI
92.22,89.22,76400,put bread in pan,24tQQiYdpCI
98.0,93.0,76400,flip bread,24tQQiYdpCI
1.72,0.6,76400,add vanilla extract,K1KFFzOlBks
6.42,5.39,76400,whisk mixture,K1KFFzOlBks
26.86,23.86,76400,whisk mixture,K1KFFzOlBks
31.08,29.78,76400,dip bread in mixture,K1KFFzOlBks
48.44,46.24,76400,put bread in pan,K1KFFzOlBks
73.32,71.82,76400,flip bread,K1KFFzOlBks
92.77,91.17,76400,remove bread from pan,K1KFFzOlBks
122.93,102.28,76400,top toast,K1KFFzOlBks
150.99,148.59,76400,pour egg,K1KFFzOlBks
152.87,151.97,76400,add vanilla extract,K1KFFzOlBks
159.66,158.76,76400,whisk mixture,K1KFFzOlBks
160.87,159.77,76400,dip bread in mixture,K1KFFzOlBks
168.0,166.0,76400,put bread in pan,K1KFFzOlBks
169.94,168.14,76400,flip bread,K1KFFzOlBks
171.77,169.77,76400,remove bread from pan,K1KFFzOlBks
176.03,173.03,76400,top toast,K1KFFzOlBks
32.27,30.67,76400,pour egg,l0XnYQlm36E
35.86,34.16,76400,pour milk,l0XnYQlm36E
42.0,37.2,76400,whisk mixture,l0XnYQlm36E
47.34,42.44,76400,dip bread in mixture,l0XnYQlm36E
53.38,49.2,76400,put bread in pan,l0XnYQlm36E
68.07,65.47,76400,remove bread from pan,l0XnYQlm36E
78.46,76.06,76400,top toast,l0XnYQlm36E
54.24,51.93,76400,pour milk,3kIs5YyLd_M
70.14,58.9,76400,pour egg,3kIs5YyLd_M
92.66,84.64,76400,whisk mixture,3kIs5YyLd_M
107.38,104.38,76400,add vanilla extract,3kIs5YyLd_M
139.09,129.44,76400,dip bread in mixture,3kIs5YyLd_M
145.18,144.2,76400,put bread in pan,3kIs5YyLd_M
174.53,173.04,76400,remove bread from pan,3kIs5YyLd_M
195.51,190.21,76400,top toast,3kIs5YyLd_M
43.67,42.17,76400,add vanilla extract,BA2kem-xkwc
47.98,45.68,76400,pour egg,BA2kem-xkwc
65.41,49.91,76400,whisk mixture,BA2kem-xkwc
65.48,61.98,76400,pour milk,BA2kem-xkwc
68.94,66.34,76400,dip bread in mixture,BA2kem-xkwc
79.35,76.75,76400,melt butter,BA2kem-xkwc
82.3,79.4,76400,put bread in pan,BA2kem-xkwc
89.86,85.18,76400,flip bread,BA2kem-xkwc
96.75,95.25,76400,remove bread from pan,BA2kem-xkwc
158.82,138.72,76400,top toast,BA2kem-xkwc
173.3,170.4,76400,top toast,BA2kem-xkwc
193.3,181.3,76400,top toast,BA2kem-xkwc
26.88,26.28,76400,pour egg,y8NDwiJG5Qk
30.31,28.31,76400,pour egg,y8NDwiJG5Qk
37.4,35.6,76400,pour milk,y8NDwiJG5Qk
40.89,39.89,76400,add vanilla extract,y8NDwiJG5Qk
43.33,42.03,76400,whisk mixture,y8NDwiJG5Qk
55.02,51.92,76400,melt butter,y8NDwiJG5Qk
63.27,58.35,76400,dip bread in mixture,y8NDwiJG5Qk
68.25,63.55,76400,put bread in pan,y8NDwiJG5Qk
73.5,72.3,76400,flip bread,y8NDwiJG5Qk
74.8,73.6,76400,remove bread from pan,y8NDwiJG5Qk
46.09,41.79,76400,pour egg,GWyDZVj9Xpc
54.61,53.91,76400,add vanilla extract,GWyDZVj9Xpc
58.09,56.79,76400,dip bread in mixture,GWyDZVj9Xpc
70.53,68.43,76400,put bread in pan,GWyDZVj9Xpc
75.17,74.07,76400,flip bread,GWyDZVj9Xpc
93.02,90.52,76400,remove bread from pan,GWyDZVj9Xpc
101.81,93.91,76400,top toast,GWyDZVj9Xpc
94.26,89.26,76400,pour egg,k5_89KhvpK4
105.24,95.43,76400,pour milk,k5_89KhvpK4
114.88,111.98,76400,add vanilla extract,k5_89KhvpK4
130.03,115.93,76400,whisk mixture,k5_89KhvpK4
146.63,133.53,76400,dip bread in mixture,k5_89KhvpK4
191.26,172.2,76400,melt butter,k5_89KhvpK4
196.11,192.21,76400,put bread in pan,k5_89KhvpK4
222.52,200.09,76400,flip bread,k5_89KhvpK4
234.36,224.18,76400,remove bread from pan,k5_89KhvpK4
275.51,266.51,76400,top toast,k5_89KhvpK4
30.74,26.17,76400,pour egg,U8WsB25zQR0
34.22,32.55,76400,pour milk,U8WsB25zQR0
68.0,64.6,76400,whisk mixture,U8WsB25zQR0
88.39,86.38,76400,melt butter,U8WsB25zQR0
96.3,90.96,76400,dip bread in mixture,U8WsB25zQR0
100.92,96.75,76400,put bread in pan,U8WsB25zQR0
110.17,107.84,76400,flip bread,U8WsB25zQR0
124.38,115.46,76400,top toast,U8WsB25zQR0
43.45,40.45,77721,pour espresso,nZzbNnaR7Wc
47.14,44.66,77721,add sugar,nZzbNnaR7Wc
55.02,46.86,77721,stir mixture,nZzbNnaR7Wc
65.56,58.04,77721,pour alcohol,nZzbNnaR7Wc
106.91,89.91,77721,add whipped cream,nZzbNnaR7Wc
83.93,77.61,77721,pour alcohol,TNir6MEUPQw
85.5,77.78,77721,pour espresso,TNir6MEUPQw
118.31,107.31,77721,add whipped cream,TNir6MEUPQw
48.91,43.48,77721,pour espresso,cActFheaw4w
108.63,103.14,77721,add sugar,cActFheaw4w
125.95,121.49,77721,pour alcohol,cActFheaw4w
148.68,132.38,77721,stir mixture,cActFheaw4w
169.54,159.69,77721,add whipped cream,cActFheaw4w
65.97,62.97,77721,add sugar,lyxvMk0dNC0
73.83,70.28,77721,pour espresso,lyxvMk0dNC0
81.58,74.81,77721,stir mixture,lyxvMk0dNC0
95.19,89.19,77721,pour alcohol,lyxvMk0dNC0
102.7,99.98,77721,stir mixture,lyxvMk0dNC0
110.47,105.49,77721,add whipped cream,lyxvMk0dNC0
27.82,25.46,77721,add sugar,9PTUZmGniZY
34.41,30.26,77721,pour espresso,9PTUZmGniZY
59.32,52.88,77721,pour alcohol,9PTUZmGniZY
83.64,72.82,77721,add whipped cream,9PTUZmGniZY
31.32,26.85,77721,pour alcohol,ovAhBUHfXKw
36.91,31.46,77721,stir mixture,ovAhBUHfXKw
69.92,56.92,77721,add whipped cream,ovAhBUHfXKw
47.3,45.42,77721,add sugar,kdcLvPPWvYA
49.62,48.78,77721,pour alcohol,kdcLvPPWvYA
51.25,50.45,77721,pour espresso,kdcLvPPWvYA
52.76,51.66,77721,stir mixture,kdcLvPPWvYA
60.72,58.1,77721,add whipped cream,kdcLvPPWvYA
73.67,72.74,77721,pour alcohol,kdcLvPPWvYA
77.0,75.2,77721,pour espresso,kdcLvPPWvYA
78.76,77.16,77721,stir mixture,kdcLvPPWvYA
82.24,81.86,77721,pour alcohol,kdcLvPPWvYA
88.76,85.56,77721,add whipped cream,kdcLvPPWvYA
135.64,121.92,77721,add sugar,GasUDZrpDgE
160.85,156.52,77721,pour alcohol,GasUDZrpDgE
175.41,165.04,77721,stir mixture,GasUDZrpDgE
200.01,187.99,77721,pour espresso,GasUDZrpDgE
227.15,202.06,77721,stir mixture,GasUDZrpDgE
281.85,256.37,77721,add whipped cream,GasUDZrpDgE
27.02,22.55,77721,pour espresso,AIcdq28yfG4
34.51,29.47,77721,add sugar,AIcdq28yfG4
49.16,41.55,77721,stir mixture,AIcdq28yfG4
58.68,51.66,77721,pour alcohol,AIcdq28yfG4
63.57,60.47,77721,stir mixture,AIcdq28yfG4
105.34,79.22,77721,add whipped cream,AIcdq28yfG4
30.9,27.7,77721,add sugar,Ffzqo4d2L9s
38.99,32.29,77721,pour espresso,Ffzqo4d2L9s
48.42,43.52,77721,pour alcohol,Ffzqo4d2L9s
61.09,55.99,77721,stir mixture,Ffzqo4d2L9s
77.82,72.22,77721,pour alcohol,Ffzqo4d2L9s
45.78,37.39,77721,pour alcohol,DdNYVQcg8F4
50.83,45.83,77721,pour espresso,DdNYVQcg8F4
56.84,50.94,77721,add whipped cream,DdNYVQcg8F4
22.01,19.55,77721,add sugar,XCqLDGk7bwc
33.01,27.1,77721,pour espresso,XCqLDGk7bwc
42.17,39.4,77721,pour alcohol,XCqLDGk7bwc
68.35,60.02,77721,add whipped cream,XCqLDGk7bwc
101.17,91.14,77721,pour espresso,TVyqglxYaZE
165.77,156.31,77721,pour alcohol,TVyqglxYaZE
181.66,170.71,77721,add whipped cream,TVyqglxYaZE
46.77,28.64,77721,pour espresso,hnUx5hhih3E
82.27,75.1,77721,pour espresso,hnUx5hhih3E
107.04,100.04,77721,pour alcohol,hnUx5hhih3E
122.71,113.41,77721,add whipped cream,hnUx5hhih3E
130.88,122.72,77721,add sugar,hnUx5hhih3E
181.62,154.95,77721,stir mixture,hnUx5hhih3E
218.8,210.0,77721,pour alcohol,hnUx5hhih3E
291.59,258.59,77721,add whipped cream,hnUx5hhih3E
324.3,317.4,77721,add whipped cream,hnUx5hhih3E
67.26,65.42,77721,add sugar,o2lWTB7A9RU
70.73,67.13,77721,pour espresso,o2lWTB7A9RU
74.45,70.94,77721,stir mixture,o2lWTB7A9RU
78.38,74.57,77721,pour alcohol,o2lWTB7A9RU
84.95,78.53,77721,add whipped cream,o2lWTB7A9RU
21.3,14.54,77721,pour alcohol,jo4G8Sdrc4Q
52.71,38.46,77721,stir mixture,jo4G8Sdrc4Q
106.84,71.39,77721,pour espresso,jo4G8Sdrc4Q
125.09,121.14,77721,add whipped cream,jo4G8Sdrc4Q
96.34,83.76,77721,add sugar,qzlu4Gc6rbI
132.17,105.66,77721,pour espresso,qzlu4Gc6rbI
159.36,144.36,77721,stir mixture,qzlu4Gc6rbI
191.14,162.94,77721,pour alcohol,qzlu4Gc6rbI
196.59,191.05,77721,stir mixture,qzlu4Gc6rbI
243.18,203.08,77721,add whipped cream,qzlu4Gc6rbI
19.44,16.4,87706,add flour,Fyvnx0gl2NA
24.7,19.36,87706,pour egg,Fyvnx0gl2NA
42.16,29.14,87706,whisk mixture,Fyvnx0gl2NA
67.05,42.79,87706,put dough into form,Fyvnx0gl2NA
121.57,115.8,87706,cut strawberries,Fyvnx0gl2NA
132.47,128.75,87706,add sugar,Fyvnx0gl2NA
154.86,139.25,87706,whisk mixture,Fyvnx0gl2NA
159.45,155.27,87706,add sugar,Fyvnx0gl2NA
172.56,163.63,87706,whisk mixture,Fyvnx0gl2NA
174.47,172.68,87706,spread creme upon cake,Fyvnx0gl2NA
180.57,175.27,87706,add strawberries to cake,Fyvnx0gl2NA
185.73,182.78,87706,spread creme upon cake,Fyvnx0gl2NA
191.35,185.58,87706,add strawberries to cake,Fyvnx0gl2NA
240.72,194.08,87706,spread creme upon cake,Fyvnx0gl2NA
253.24,240.7,87706,add strawberries to cake,Fyvnx0gl2NA
14.63,11.8,87706,add butter,2IbsZqlhuDs
17.9,14.51,87706,add sugar,2IbsZqlhuDs
23.06,18.04,87706,whisk mixture,2IbsZqlhuDs
29.41,22.85,87706,pour egg,2IbsZqlhuDs
40.77,35.29,87706,whisk mixture,2IbsZqlhuDs
49.24,45.69,87706,whisk mixture,2IbsZqlhuDs
53.05,49.34,87706,add flour,2IbsZqlhuDs
55.79,53.18,87706,whisk mixture,2IbsZqlhuDs
68.52,58.12,87706,whisk mixture,2IbsZqlhuDs
60.06,59.79,87706,add flour,2IbsZqlhuDs
82.65,69.99,87706,whisk mixture,2IbsZqlhuDs
92.12,85.95,87706,put dough into form,2IbsZqlhuDs
116.06,112.58,87706,whisk mixture,2IbsZqlhuDs
120.7,117.0,87706,add sugar,2IbsZqlhuDs
126.43,120.96,87706,whisk mixture,2IbsZqlhuDs
144.17,134.3,87706,whisk mixture,2IbsZqlhuDs
153.55,144.98,87706,put dough into form,2IbsZqlhuDs
162.31,154.27,87706,cut strawberries,2IbsZqlhuDs
170.03,163.86,87706,add strawberries to cake,2IbsZqlhuDs
67.39,60.89,87706,whisk mixture,zJd_FdhOtFM
69.26,67.86,87706,add sugar,zJd_FdhOtFM
78.08,70.28,87706,whisk mixture,zJd_FdhOtFM
83.78,79.48,87706,spread creme upon cake,zJd_FdhOtFM
86.84,84.04,87706,add strawberries to cake,zJd_FdhOtFM
90.27,87.07,87706,spread creme upon cake,zJd_FdhOtFM
94.02,90.42,87706,add strawberries to cake,zJd_FdhOtFM
33.5,26.66,87706,whisk mixture,LYhvw4M2IXo
44.72,36.7,87706,put dough into form,LYhvw4M2IXo
66.61,61.69,87706,put dough into form,LYhvw4M2IXo
75.47,71.96,87706,whisk mixture,LYhvw4M2IXo
82.92,80.5,87706,whisk mixture,LYhvw4M2IXo
91.95,88.4,87706,add strawberries to cake,LYhvw4M2IXo
109.85,104.79,87706,spread creme upon cake,LYhvw4M2IXo
33.25,29.77,87706,pour egg,akCIlGT0q9o
34.08,33.47,87706,add sugar,akCIlGT0q9o
75.96,34.62,87706,whisk mixture,akCIlGT0q9o
132.2,116.92,87706,whisk mixture,akCIlGT0q9o
132.18,128.3,87706,add flour,akCIlGT0q9o
140.28,132.93,87706,put dough into form,akCIlGT0q9o
191.55,185.27,87706,cut strawberries,akCIlGT0q9o
268.92,266.29,87706,whisk mixture,akCIlGT0q9o
280.26,270.32,87706,spread creme upon cake,akCIlGT0q9o
286.37,280.36,87706,add strawberries to cake,akCIlGT0q9o
305.84,293.36,87706,spread creme upon cake,akCIlGT0q9o
340.44,339.13,87706,whisk mixture,akCIlGT0q9o
373.62,340.57,87706,spread creme upon cake,akCIlGT0q9o
419.48,414.84,87706,spread creme upon cake,akCIlGT0q9o
434.51,431.14,87706,spread creme upon cake,akCIlGT0q9o
437.71,434.53,87706,add strawberries to cake,akCIlGT0q9o
32.27,27.27,87706,add flour,JBpurJxhkiI
39.49,36.07,87706,whisk mixture,JBpurJxhkiI
42.22,39.28,87706,pour egg,JBpurJxhkiI
44.56,41.79,87706,add sugar,JBpurJxhkiI
46.17,44.28,87706,add butter,JBpurJxhkiI
55.74,51.2,87706,whisk mixture,JBpurJxhkiI
67.0,60.0,87706,whisk mixture,JBpurJxhkiI
73.34,69.08,87706,cut strawberries,JBpurJxhkiI
128.85,123.85,87706,put dough into form,JBpurJxhkiI
133.52,129.05,87706,add strawberries to cake,JBpurJxhkiI
136.37,133.37,87706,spread creme upon cake,JBpurJxhkiI
168.94,166.94,87706,add sugar,JBpurJxhkiI
175.36,169.08,87706,whisk mixture,JBpurJxhkiI
219.11,211.81,87706,spread creme upon cake,JBpurJxhkiI
231.56,219.52,87706,cut strawberries,JBpurJxhkiI
64.46,63.64,87706,add butter,_pWW4Jig8Tc
81.46,70.41,87706,add flour,_pWW4Jig8Tc
81.84,81.34,87706,pour egg,_pWW4Jig8Tc
82.69,81.72,87706,add sugar,_pWW4Jig8Tc
108.08,83.03,87706,whisk mixture,_pWW4Jig8Tc
112.25,108.4,87706,add flour,_pWW4Jig8Tc
121.21,112.72,87706,whisk mixture,_pWW4Jig8Tc
125.01,121.24,87706,add flour,_pWW4Jig8Tc
133.43,125.3,87706,whisk mixture,_pWW4Jig8Tc
136.62,133.26,87706,add flour,_pWW4Jig8Tc
148.56,136.34,87706,whisk mixture,_pWW4Jig8Tc
163.56,154.63,87706,whisk mixture,_pWW4Jig8Tc
169.88,163.36,87706,put dough into form,_pWW4Jig8Tc
197.58,195.79,87706,add strawberries to cake,_pWW4Jig8Tc
202.41,197.92,87706,spread creme upon cake,_pWW4Jig8Tc
205.46,202.46,87706,add strawberries to cake,_pWW4Jig8Tc
50.74,31.14,87706,cut strawberries,Y5raqjVvl40
72.52,71.22,87706,add butter,Y5raqjVvl40
149.7,144.3,87706,add strawberries to cake,Y5raqjVvl40
157.38,153.18,87706,spread creme upon cake,Y5raqjVvl40
180.13,175.33,87706,spread creme upon cake,Y5raqjVvl40
187.5,182.7,87706,add strawberries to cake,Y5raqjVvl40
115.19,110.85,87706,add flour,IOqJwH7SNMo
115.65,111.75,87706,add sugar,IOqJwH7SNMo
117.57,115.67,87706,pour egg,IOqJwH7SNMo
118.57,115.9,87706,add butter,IOqJwH7SNMo
122.48,119.1,87706,whisk mixture,IOqJwH7SNMo
126.94,122.42,87706,put dough into form,IOqJwH7SNMo
148.61,145.37,87706,add butter,IOqJwH7SNMo
152.07,148.77,87706,whisk mixture,IOqJwH7SNMo
153.17,150.64,87706,add sugar,IOqJwH7SNMo
157.56,155.09,87706,whisk mixture,IOqJwH7SNMo
171.58,168.07,87706,add sugar,IOqJwH7SNMo
198.61,195.64,87706,add strawberries to cake,IOqJwH7SNMo
213.29,205.09,87706,spread creme upon cake,IOqJwH7SNMo
245.14,243.36,87706,add flour,IOqJwH7SNMo
245.68,243.54,87706,add sugar,IOqJwH7SNMo
253.7,248.2,87706,whisk mixture,IOqJwH7SNMo
256.6,253.83,87706,put dough into form,IOqJwH7SNMo
269.15,265.98,87706,spread creme upon cake,IOqJwH7SNMo
271.94,269.16,87706,cut strawberries,IOqJwH7SNMo
119.38,101.47,87706,whisk mixture,F56rtGvAWvI
205.51,200.51,87706,put dough into form,F56rtGvAWvI
231.26,215.96,87706,cut strawberries,F56rtGvAWvI
355.36,337.16,87706,spread creme upon cake,F56rtGvAWvI
362.49,355.39,87706,add strawberries to cake,F56rtGvAWvI
369.19,362.69,87706,spread creme upon cake,F56rtGvAWvI
